Registration date;Total usage time;Pets;Carpet score;Sent for repair;Failure date;Battery status;Impact status;IR status
8Apr2016;1680;0;1;YES;18Jul2019;Damage;OK;OK
4Jan2017;1912;1;3;YES;8Aug2019;OK;OK;OK
28Aug2016;1071;0;6;NO;---;---;---;---
3May2019;192;0;3;NO;---;---;---;---
16Nov2015;1099;0;1;YES;3Jun2019;Damage;OK;OK
30Oct2016;1049;0;4;NO;---;---;---;---
20Feb2015;2502;0;1;NO;---;---;---;---
9Jul2019;213;0;2;NO;---;---;---;---
16Mar2019;571;1;2;NO;---;---;---;---
26Oct2019;104;0;3;NO;---;---;---;---
29Jan2018;1368;1;2;NO;---;---;---;---
10Aug2015;1072;0;2;YES;13Sep2019;Damage;OK;OK
17Aug2019;214;0;3;NO;---;---;---;---
16Aug2015;508;0;3;YES;6Mar2019;OK;OK;OK
12Oct2017;1120;0;1;NO;---;---;---;---
26Nov2015;1750;0;2;NO;---;---;---;---
10Dec2019;12;0;2;NO;---;---;---;---
4Jul2018;1579;1;4;NO;---;---;---;---
10Apr2016;720;0;4;NO;---;---;---;---
28Dec2018;362;0;2;NO;---;---;---;---
14Nov2016;829;0;2;NO;---;---;---;---
8Jun2019;203;0;2;NO;---;---;---;---
7Sep2015;1652;1;3;YES;14Jun2017;Damage;OK;OK
8Jul2019;407;1;2;NO;---;---;---;---
6Jul2019;304;1;2;NO;---;---;---;---
18Apr2019;303;0;2;NO;---;---;---;---
29Aug2017;605;0;1;NO;---;---;---;---
17Feb2019;618;1;1;NO;---;---;---;---
4Sep2019;245;1;2;NO;---;---;---;---
28Oct2017;433;1;4;YES;8Mar2019;OK;OK;Damage
21Dec2016;1248;1;2;NO;---;---;---;---
8Dec2015;1086;0;4;NO;---;---;---;---
2Jun2019;263;0;2;NO;---;---;---;---
3Mar2016;1182;0;2;YES;29Oct2018;OK;OK;Damage
21Sep2019;167;1;2;NO;---;---;---;---
16Apr2018;207;0;2;NO;---;---;---;---
19Oct2015;763;0;1;YES;26Jul2018;OK;OK;Damage
8Oct2019;71;0;2;NO;---;---;---;---
11Oct2015;3360;1;1;YES;9Aug2018;OK;Damage;OK
12Oct2019;151;1;3;NO;---;---;---;---
6Apr2018;582;0;1;NO;---;---;---;---
19Feb2015;2565;0;1;NO;---;---;---;---
11Feb2017;1819;1;2;NO;---;---;---;---
5Jan2016;1671;0;2;NO;---;---;---;---
6Feb2018;681;0;3;NO;---;---;---;---
11Aug2019;114;0;6;NO;---;---;---;---
19Nov2017;804;0;2;NO;---;---;---;---
20Sep2015;1699;0;5;NO;---;---;---;---
28Oct2016;2237;1;5;YES;21Feb2019;Damage;OK;OK
8Apr2015;2236;1;4;YES;18May2018;Damage;OK;OK
31Jul2015;1329;0;2;NO;---;---;---;---
18Aug2018;385;0;4;NO;---;---;---;---
4Nov2015;1139;0;2;YES;19Aug2018;Damage;OK;OK
17Oct2019;70;0;3;NO;---;---;---;---
21Apr2015;2901;1;2;YES;16Oct2018;Damage;OK;OK
13Nov2019;43;0;1;NO;---;---;---;---
17Jun2017;820;0;2;NO;---;---;---;---
7Jul2018;348;0;4;NO;---;---;---;---
14Aug2018;570;0;3;NO;---;---;---;---
27Oct2018;532;0;1;NO;---;---;---;---
25May2019;161;0;6;NO;---;---;---;---
24Jul2018;867;0;5;NO;---;---;---;---
23Mar2016;1423;0;2;NO;---;---;---;---
18Jun2017;448;0;4;NO;---;---;---;---
15Oct2018;1027;1;1;NO;---;---;---;---
1Jan2015;2003;0;2;YES;18Dec2019;OK;OK;OK
3Jun2015;1016;0;2;YES;8Jun2018;Damage;OK;OK
19Nov2018;467;0;2;NO;---;---;---;---
19Jun2016;1496;0;3;NO;---;---;---;---
27Sep2016;2866;1;1;NO;---;---;---;---
31Mar2018;444;0;1;NO;---;---;---;---
21Mar2019;720;1;3;NO;---;---;---;---
7May2015;1251;0;2;YES;14Jun2019;OK;OK;OK
29Apr2016;1057;0;2;NO;---;---;---;---
21Jul2018;753;0;4;NO;---;---;---;---
4Apr2015;1472;1;2;YES;27Jul2019;Damage;OK;OK
4Sep2016;3029;1;2;YES;27Dec2019;OK;Damage;OK
20Jun2019;181;1;1;NO;---;---;---;---
21Feb2016;3197;1;1;YES;21Oct2019;OK;Damage;OK
10Nov2017;923;0;2;NO;---;---;---;---
15Dec2015;1299;0;1;NO;---;---;---;---
31Dec2019;0;0;3;NO;---;---;---;---
5Jul2017;835;0;2;NO;---;---;---;---
6Feb2019;718;1;5;NO;---;---;---;---
9Mar2018;1123;0;2;NO;---;---;---;---
7Apr2019;204;0;2;NO;---;---;---;---
8Jun2018;1334;1;2;NO;---;---;---;---
20Nov2018;535;1;2;NO;---;---;---;---
25Sep2015;612;0;2;NO;---;---;---;---
13May2016;1868;1;4;NO;---;---;---;---
20Apr2016;1594;0;1;YES;7Jun2019;Damage;OK;OK
11Oct2016;1105;0;3;NO;---;---;---;---
21Apr2016;1513;0;2;YES;8Sep2019;Damage;OK;OK
11Apr2019;290;1;1;NO;---;---;---;---
3Sep2018;515;0;1;NO;---;---;---;---
9Apr2019;228;0;2;NO;---;---;---;---
2Sep2018;967;1;4;NO;---;---;---;---
7Aug2018;662;0;4;NO;---;---;---;---
1Dec2019;14;0;2;NO;---;---;---;---
23Oct2015;3501;1;3;NO;---;---;---;---
31Oct2018;538;0;1;NO;---;---;---;---
8Oct2019;91;0;3;NO;---;---;---;---
30Apr2016;1430;0;6;YES;13Jul2019;Damage;OK;OK
6Jun2015;2244;0;3;YES;18Mar2019;Damage;OK;OK
23Feb2016;2895;1;2;YES;2Sep2019;OK;Damage;OK
30Aug2016;1042;0;1;NO;---;---;---;---
4Oct2019;102;0;2;NO;---;---;---;---
13Dec2019;17;0;6;NO;---;---;---;---
11Mar2017;1404;1;2;YES;2Feb2019;Damage;OK;OK
2Jul2018;116;0;2;NO;---;---;---;---
12Jun2019;160;0;2;NO;---;---;---;---
4Mar2019;335;0;3;NO;---;---;---;---
3Sep2018;727;0;2;NO;---;---;---;---
27Mar2018;522;0;2;NO;---;---;---;---
20Mar2019;701;1;3;NO;---;---;---;---
19Oct2015;1596;0;4;YES;29Nov2019;Damage;OK;OK
26Oct2016;1050;0;3;NO;---;---;---;---
17May2016;1277;0;3;NO;---;---;---;---
16Aug2015;1530;1;2;YES;27May2017;Damage;OK;OK
29Oct2017;2329;1;2;NO;---;---;---;---
14May2018;593;0;3;NO;---;---;---;---
4Jan2015;1565;1;4;YES;29Jul2016;OK;OK;Damage
2Jan2019;390;0;1;NO;---;---;---;---
28Dec2015;1099;1;3;YES;16Apr2017;OK;OK;Damage
2May2018;398;0;2;NO;---;---;---;---
9Dec2018;674;1;5;NO;---;---;---;---
5Oct2019;88;0;6;NO;---;---;---;---
29Nov2016;1698;0;1;NO;---;---;---;---
19Aug2017;649;0;4;NO;---;---;---;---
10Dec2016;1147;0;3;NO;---;---;---;---
29Aug2015;1798;0;3;NO;---;---;---;---
14Jan2019;798;1;5;NO;---;---;---;---
7Jun2018;549;0;4;NO;---;---;---;---
19Jun2016;1346;0;3;NO;---;---;---;---
5Feb2017;892;1;2;NO;---;---;---;---
4Sep2018;435;0;2;NO;---;---;---;---
1Apr2019;182;0;3;NO;---;---;---;---
22May2015;1521;0;2;NO;---;---;---;---
2Jun2016;2255;1;4;YES;4May2019;Damage;OK;OK
20Jul2015;934;0;4;YES;31Jul2017;Damage;OK;OK
10Feb2016;2120;1;3;YES;8Jun2018;Damage;OK;OK
27Mar2015;1241;0;3;YES;3Sep2018;Damage;OK;OK
22Apr2015;53;0;3;YES;27Jun2015;OK;OK;Damage
1Sep2017;1682;1;6;NO;---;---;---;---
29Jun2015;1724;1;2;NO;---;---;---;---
2Feb2017;991;0;1;NO;---;---;---;---
9Aug2015;682;0;4;YES;9Nov2017;Damage;OK;OK
17Aug2019;248;1;4;NO;---;---;---;---
18Jan2015;1755;0;1;NO;---;---;---;---
1Jun2017;674;0;5;NO;---;---;---;---
14Oct2018;665;1;2;NO;---;---;---;---
24Jul2019;93;0;2;NO;---;---;---;---
20Nov2018;516;0;4;NO;---;---;---;---
14Nov2019;66;0;3;NO;---;---;---;---
23Oct2015;1063;0;5;NO;---;---;---;---
23Jul2016;1112;0;1;NO;---;---;---;---
14Mar2017;1378;0;3;NO;---;---;---;---
4Apr2018;779;0;3;NO;---;---;---;---
15Jun2018;707;0;2;NO;---;---;---;---
30Dec2015;1278;0;1;NO;---;---;---;---
31Dec2018;587;0;5;NO;---;---;---;---
6Nov2018;509;1;1;NO;---;---;---;---
18Apr2018;672;0;1;NO;---;---;---;---
13Sep2015;1510;0;1;NO;---;---;---;---
5May2018;1722;1;2;NO;---;---;---;---
6Oct2015;843;0;2;NO;---;---;---;---
21Nov2017;604;0;3;YES;9Aug2019;OK;OK;Damage
25Jan2018;403;0;1;NO;---;---;---;---
3Oct2015;1156;0;3;NO;---;---;---;---
6Sep2017;915;1;3;NO;---;---;---;---
9Nov2017;2681;1;1;NO;---;---;---;---
7Jan2018;1482;1;4;NO;---;---;---;---
17Mar2019;165;0;3;NO;---;---;---;---
21Aug2017;1016;0;2;NO;---;---;---;---
24Mar2016;1703;0;3;NO;---;---;---;---
29Jun2016;1151;0;2;NO;---;---;---;---
26Mar2019;751;1;1;NO;---;---;---;---
29Mar2017;1659;1;3;NO;---;---;---;---
27Jun2018;1456;1;4;NO;---;---;---;---
26Sep2019;92;1;2;NO;---;---;---;---
12Nov2017;1390;1;1;NO;---;---;---;---
18Jun2017;437;1;5;YES;9Nov2017;OK;OK;Damage
26Jun2017;536;0;1;NO;---;---;---;---
21Jun2015;1164;0;3;NO;---;---;---;---
17Oct2019;63;0;4;NO;---;---;---;---
30Dec2015;794;0;3;NO;---;---;---;---
30Aug2017;1276;0;4;NO;---;---;---;---
5Sep2015;1620;0;4;NO;---;---;---;---
15Mar2016;1788;0;1;NO;---;---;---;---
3Dec2015;1336;0;1;NO;---;---;---;---
21Apr2018;854;0;1;NO;---;---;---;---
9Jul2015;2818;1;2;YES;3Oct2018;OK;Damage;OK
26May2016;2484;1;5;NO;---;---;---;---
8Jan2015;1186;0;5;YES;12Jan2018;Damage;OK;OK
16Feb2016;1508;0;2;NO;---;---;---;---
28Sep2018;675;0;2;NO;---;---;---;---
22Feb2015;1914;0;1;NO;---;---;---;---
23Sep2018;410;0;1;NO;---;---;---;---
8Feb2018;213;1;1;NO;---;---;---;---
2Jan2017;1156;1;4;NO;---;---;---;---
17Sep2016;1196;0;2;NO;---;---;---;---
4Mar2016;1247;0;5;NO;---;---;---;---
26Oct2018;907;1;3;NO;---;---;---;---
16Jan2016;1417;0;1;NO;---;---;---;---
15Feb2016;2021;0;1;NO;---;---;---;---
10Apr2018;728;1;4;NO;---;---;---;---
25Jun2017;1439;1;2;NO;---;---;---;---
12Dec2017;546;0;1;NO;---;---;---;---
1Mar2017;1043;0;1;NO;---;---;---;---
26Apr2018;1096;1;2;NO;---;---;---;---
13Feb2018;675;0;3;NO;---;---;---;---
5Jul2017;1207;0;5;NO;---;---;---;---
28Jun2016;716;0;4;YES;25Nov2017;OK;OK;Damage
29Aug2018;1139;1;3;NO;---;---;---;---
21Mar2019;326;0;3;NO;---;---;---;---
2May2018;789;0;2;NO;---;---;---;---
10Jul2017;270;0;3;YES;25Nov2019;Damage;OK;OK
23Jul2018;555;0;5;NO;---;---;---;---
17Nov2019;37;0;2;NO;---;---;---;---
14Jun2018;1359;1;1;NO;---;---;---;---
23Dec2019;12;1;2;NO;---;---;---;---
4Oct2019;54;0;2;NO;---;---;---;---
22Oct2018;726;0;3;NO;---;---;---;---
24Sep2015;1446;0;4;NO;---;---;---;---
16Nov2015;1577;0;1;YES;13Oct2019;Damage;OK;OK
2Sep2019;122;0;2;NO;---;---;---;---
26May2017;464;0;2;YES;7Jun2019;OK;OK;Damage
4Nov2016;2508;1;1;NO;---;---;---;---
17Aug2016;1169;1;2;YES;26Nov2017;Damage;OK;OK
15May2017;2036;1;4;YES;23Dec2019;Damage;OK;OK
28Aug2019;181;1;1;NO;---;---;---;---
30Aug2017;1095;0;5;NO;---;---;---;---
1Aug2019;229;0;1;NO;---;---;---;---
20Aug2016;2111;1;2;YES;25Oct2018;Damage;OK;OK
9Jul2016;1163;0;3;NO;---;---;---;---
10Jan2015;1505;0;6;YES;7Dec2018;Damage;OK;OK
31May2017;1469;1;1;NO;---;---;---;---
19Nov2016;2468;1;2;YES;23Feb2019;Damage;OK;OK
9Sep2015;1832;1;5;YES;28Sep2017;Damage;OK;OK
1Aug2017;931;0;2;NO;---;---;---;---
6Jan2019;532;1;2;NO;---;---;---;---
17Mar2015;1119;0;2;YES;14Apr2018;OK;OK;Damage
26Jul2018;522;0;1;NO;---;---;---;---
18Jul2018;1163;1;4;NO;---;---;---;---
24Jun2019;341;1;3;NO;---;---;---;---
17May2016;3097;1;3;YES;30Jun2019;Damage;OK;OK
4Sep2015;416;0;1;YES;19Oct2017;OK;OK;Damage
19Aug2019;165;0;5;NO;---;---;---;---
20Mar2018;1943;1;4;NO;---;---;---;---
8Jan2018;624;0;4;NO;---;---;---;---
7Jul2016;2263;1;1;NO;---;---;---;---
28Jan2016;1472;0;1;NO;---;---;---;---
5Feb2019;856;1;2;NO;---;---;---;---
31Oct2017;846;0;3;NO;---;---;---;---
10Jul2019;161;0;1;NO;---;---;---;---
3Jan2018;600;0;1;NO;---;---;---;---
2Jan2016;1348;0;5;YES;29Oct2019;Damage;OK;OK
4Feb2019;333;0;3;NO;---;---;---;---
13Apr2018;1344;1;3;NO;---;---;---;---
10Mar2017;1235;0;2;NO;---;---;---;---
9Sep2015;257;0;4;YES;21Mar2016;OK;OK;Damage
8Feb2015;1038;0;1;YES;16Jan2019;Damage;OK;OK
17Jul2018;385;0;2;NO;---;---;---;---
26Jun2015;926;0;4;NO;---;---;---;---
3Jun2015;1741;0;3;NO;---;---;---;---
24Dec2015;1318;0;3;NO;---;---;---;---
5Dec2019;33;0;1;NO;---;---;---;---
29Apr2018;1160;1;2;NO;---;---;---;---
10Dec2019;55;1;1;NO;---;---;---;---
9Dec2016;1941;1;2;NO;---;---;---;---
26Jan2019;226;0;2;NO;---;---;---;---
7May2016;1411;0;3;NO;---;---;---;---
21May2017;1356;1;2;NO;---;---;---;---
30Dec2015;1017;1;6;YES;5May2018;Damage;OK;OK
24Sep2018;548;0;1;NO;---;---;---;---
21Oct2017;522;0;2;NO;---;---;---;---
30Jan2016;1290;0;2;NO;---;---;---;---
27Dec2015;2216;1;2;NO;---;---;---;---
16Apr2015;1622;0;5;YES;23Nov2018;Damage;OK;OK
22Sep2016;2195;1;1;NO;---;---;---;---
9Feb2018;694;0;3;NO;---;---;---;---
14Nov2015;2025;0;2;NO;---;---;---;---
11Jan2015;1279;0;3;YES;21May2019;Damage;OK;OK
31May2015;270;0;6;YES;5May2016;OK;OK;Damage
13Dec2015;3469;1;1;NO;---;---;---;---
25Feb2019;497;0;5;NO;---;---;---;---
26Dec2016;1271;0;3;YES;2Aug2019;Damage;OK;OK
21Jun2015;2173;0;4;NO;---;---;---;---
13Jun2019;345;1;1;NO;---;---;---;---
24Aug2017;836;0;2;NO;---;---;---;---
17Feb2019;323;0;2;NO;---;---;---;---
4Jun2016;881;0;5;NO;---;---;---;---
21Nov2018;606;1;4;NO;---;---;---;---
22Sep2015;2966;1;3;YES;18Jan2019;Damage;OK;OK
19Feb2016;1338;0;1;NO;---;---;---;---
4Jan2018;1026;1;2;NO;---;---;---;---
18Jun2019;270;0;1;NO;---;---;---;---
24Mar2018;552;0;2;NO;---;---;---;---
1Mar2017;1104;0;1;NO;---;---;---;---
26Jun2019;272;0;2;NO;---;---;---;---
23Sep2019;149;1;1;NO;---;---;---;---
19Feb2018;207;0;2;NO;---;---;---;---
1Jun2015;1821;0;2;NO;---;---;---;---
23Mar2017;1061;0;3;NO;---;---;---;---
22Oct2016;1487;0;4;NO;---;---;---;---
23Dec2019;8;0;1;NO;---;---;---;---
30Jun2017;322;1;1;YES;11Jan2018;OK;OK;Damage
15Apr2016;1375;0;3;NO;---;---;---;---
15Aug2018;570;0;2;NO;---;---;---;---
16Oct2015;1670;0;1;NO;---;---;---;---
30Jul2016;884;0;1;NO;---;---;---;---
25Jun2016;1496;0;2;YES;10Jun2019;OK;OK;Damage
25May2018;545;0;3;NO;---;---;---;---
12Apr2017;828;0;2;NO;---;---;---;---
5Feb2015;1779;0;3;YES;14Sep2019;Damage;OK;OK
18Aug2018;451;1;1;NO;---;---;---;---
20Aug2016;2740;1;2;NO;---;---;---;---
22Apr2018;782;0;4;NO;---;---;---;---
10Oct2016;542;0;2;NO;---;---;---;---
16Apr2017;1773;1;1;NO;---;---;---;---
4Dec2017;619;0;3;NO;---;---;---;---
24Dec2015;1673;0;4;NO;---;---;---;---
17Apr2016;2068;0;2;NO;---;---;---;---
8May2019;177;0;2;NO;---;---;---;---
6Aug2015;491;0;2;YES;2Oct2017;Damage;OK;OK
6Feb2019;219;0;2;NO;---;---;---;---
10Nov2017;808;0;4;NO;---;---;---;---
4Mar2016;1139;0;5;NO;---;---;---;---
14Nov2017;1169;1;2;NO;---;---;---;---
8Oct2018;377;0;1;NO;---;---;---;---
7Jul2015;1245;0;3;YES;4Jun2019;Damage;OK;OK
15May2018;665;0;3;NO;---;---;---;---
26Jul2015;1320;0;1;YES;11Dec2018;Damage;OK;OK
5Apr2019;353;0;1;NO;---;---;---;---
29Dec2016;577;0;1;YES;19Aug2018;OK;OK;Damage
18Oct2017;495;0;1;NO;---;---;---;---
5Jun2017;1016;0;2;YES;27Dec2019;Damage;OK;OK
20Aug2015;2329;1;1;NO;---;---;---;---
12Mar2019;727;1;4;NO;---;---;---;---
11Dec2018;434;0;4;NO;---;---;---;---
26Apr2018;1827;1;2;NO;---;---;---;---
1Mar2016;1247;1;2;NO;---;---;---;---
8Oct2019;99;0;1;NO;---;---;---;---
3Jul2018;431;0;3;NO;---;---;---;---
4Dec2017;619;0;1;NO;---;---;---;---
6Oct2019;88;0;4;NO;---;---;---;---
24Jul2019;412;1;2;NO;---;---;---;---
23May2015;2105;1;4;NO;---;---;---;---
4May2015;928;0;1;YES;2Sep2019;OK;OK;OK
14Sep2019;157;1;1;NO;---;---;---;---
2Nov2015;1350;0;2;YES;20Dec2018;Damage;OK;OK
24Jul2019;198;0;4;NO;---;---;---;---
4Nov2015;2316;1;4;YES;19Oct2019;Damage;OK;OK
29Jun2016;3154;1;2;YES;3May2019;OK;Damage;OK
12Mar2015;2091;1;1;YES;10Mar2019;OK;OK;OK
1Jan2017;616;0;4;NO;---;---;---;---
24Jan2018;992;0;3;NO;---;---;---;---
25Mar2016;1533;0;4;NO;---;---;---;---
12Feb2015;1297;1;3;YES;11May2019;Damage;OK;OK
2Jun2016;846;0;6;YES;3Feb2018;Damage;OK;OK
24Jan2019;254;0;1;NO;---;---;---;---
5Aug2018;381;0;3;NO;---;---;---;---
25Aug2017;1645;1;2;NO;---;---;---;---
3Dec2015;957;0;1;YES;31Dec2017;OK;OK;Damage
11May2018;823;0;4;NO;---;---;---;---
14Feb2017;2841;1;1;YES;1Sep2019;OK;Damage;OK
22Oct2017;85;0;4;YES;7Jan2018;OK;OK;Damage
19Mar2017;2050;1;2;NO;---;---;---;---
31Aug2019;92;0;2;NO;---;---;---;---
22Apr2017;861;0;2;NO;---;---;---;---
22Feb2018;918;0;1;NO;---;---;---;---
10Nov2017;1340;1;5;NO;---;---;---;---
3Jun2018;564;0;2;NO;---;---;---;---
22Sep2019;187;1;5;NO;---;---;---;---
3Mar2015;2568;1;2;NO;---;---;---;---
18Aug2016;3015;1;2;NO;---;---;---;---
9Jan2019;941;1;1;NO;---;---;---;---
25Jan2016;2172;1;3;YES;12Feb2019;Damage;OK;OK
21Dec2016;1671;1;2;YES;13Aug2019;OK;Damage;OK
6Dec2018;415;0;3;NO;---;---;---;---
10Feb2015;1867;1;3;YES;4Jun2017;Damage;OK;OK
29Mar2018;650;0;3;NO;---;---;---;---
15Nov2017;501;0;3;NO;---;---;---;---
19Dec2017;733;0;4;NO;---;---;---;---
18Dec2017;793;0;2;NO;---;---;---;---
12Aug2018;385;0;5;NO;---;---;---;---
5Oct2018;531;1;1;NO;---;---;---;---
25May2015;2004;0;1;NO;---;---;---;---
24Aug2018;1333;1;1;NO;---;---;---;---
13Apr2019;270;0;2;NO;---;---;---;---
24Jul2018;576;0;1;NO;---;---;---;---
17May2018;459;0;3;NO;---;---;---;---
19Nov2019;118;1;2;NO;---;---;---;---
23Feb2019;280;0;2;NO;---;---;---;---
26Sep2019;236;1;2;NO;---;---;---;---
16May2016;1076;0;5;NO;---;---;---;---
14Nov2017;498;0;4;YES;9Mar2019;OK;OK;Damage
1Mar2015;1014;0;4;YES;26Dec2017;Damage;OK;OK
21Mar2017;912;0;3;NO;---;---;---;---
27Jul2016;1575;0;3;NO;---;---;---;---
20Feb2016;939;0;2;NO;---;---;---;---
29Nov2015;1318;0;3;YES;2Mar2019;Damage;OK;OK
1Mar2019;540;1;4;NO;---;---;---;---
8Dec2019;27;0;4;NO;---;---;---;---
13Dec2015;1713;0;4;NO;---;---;---;---
12Sep2016;2233;1;6;NO;---;---;---;---
21Apr2017;1163;0;2;NO;---;---;---;---
27Jan2017;3235;1;2;YES;26Dec2019;Damage;OK;OK
25Mar2019;325;0;2;NO;---;---;---;---
13Apr2019;98;0;4;NO;---;---;---;---
4Apr2017;1065;0;1;NO;---;---;---;---
30Aug2018;347;0;3;NO;---;---;---;---
19May2018;763;1;1;NO;---;---;---;---
30Sep2018;761;1;2;YES;11Nov2019;Damage;OK;OK
18Oct2019;158;1;4;NO;---;---;---;---
24Dec2019;15;1;1;NO;---;---;---;---
26Nov2019;36;0;1;NO;---;---;---;---
30Oct2017;917;0;1;NO;---;---;---;---
31Jul2019;182;0;4;NO;---;---;---;---
10Nov2019;115;1;1;NO;---;---;---;---
26Oct2019;108;0;1;NO;---;---;---;---
31Dec2017;453;0;1;NO;---;---;---;---
25Dec2015;1708;0;6;YES;10Jun2019;OK;OK;Damage
12May2015;2014;0;2;NO;---;---;---;---
14Jan2017;806;1;1;NO;---;---;---;---
24Jan2015;2043;0;2;NO;---;---;---;---
12Dec2019;28;0;1;NO;---;---;---;---
16Sep2018;937;1;6;YES;6Dec2019;OK;OK;Damage
8Jan2019;323;0;2;NO;---;---;---;---
18Oct2015;2654;1;2;YES;19Dec2018;OK;Damage;OK
2Feb2019;302;1;5;NO;---;---;---;---
1Aug2017;1632;1;2;NO;---;---;---;---
23Jun2019;246;0;1;NO;---;---;---;---
24Oct2019;50;0;2;NO;---;---;---;---
29Oct2018;344;0;2;NO;---;---;---;---
6Mar2018;603;0;2;NO;---;---;---;---
7Oct2019;85;0;5;NO;---;---;---;---
7Dec2016;1402;0;4;NO;---;---;---;---
30Mar2016;2305;1;2;NO;---;---;---;---
19Feb2015;2501;1;4;YES;7Feb2017;Damage;OK;OK
3Oct2016;988;0;3;YES;5Aug2019;Damage;OK;OK
22Jan2016;753;0;3;YES;7Sep2017;Damage;OK;OK
27Jul2016;1673;0;3;NO;---;---;---;---
30May2016;813;0;2;NO;---;---;---;---
21Jun2016;88;0;2;YES;25Sep2016;OK;OK;Damage
7Oct2018;527;0;1;NO;---;---;---;---
7Feb2017;1231;0;3;NO;---;---;---;---
5Jun2018;797;0;3;NO;---;---;---;---
2Oct2019;90;0;2;NO;---;---;---;---
12Jul2017;1180;0;1;NO;---;---;---;---
13Dec2015;1108;0;1;YES;4Jul2018;Damage;OK;OK
9Nov2017;961;0;3;NO;---;---;---;---
14May2018;1255;1;5;NO;---;---;---;---
6Dec2016;1298;0;3;NO;---;---;---;---
1Nov2019;115;1;6;NO;---;---;---;---
24Jul2017;1682;1;1;NO;---;---;---;---
9Mar2015;1764;0;2;YES;9Apr2019;Damage;OK;OK
13Jan2018;705;0;2;NO;---;---;---;---
31Jan2019;391;0;2;NO;---;---;---;---
14May2018;1703;1;5;NO;---;---;---;---
13Oct2015;254;0;3;YES;19Apr2016;OK;OK;Damage
31Oct2019;38;0;5;NO;---;---;---;---
15Aug2019;131;0;2;NO;---;---;---;---
31Aug2015;1487;0;3;NO;---;---;---;---
11Dec2018;428;0;2;NO;---;---;---;---
25Aug2019;73;0;1;NO;---;---;---;---
23Mar2018;662;0;5;NO;---;---;---;---
29Sep2018;293;0;6;NO;---;---;---;---
17Apr2017;1150;0;2;NO;---;---;---;---
22Apr2015;1039;0;4;NO;---;---;---;---
3Mar2015;605;0;4;NO;---;---;---;---
14Dec2016;2873;1;1;NO;---;---;---;---
10Dec2015;1908;0;4;YES;1Sep2019;Damage;OK;OK
28Apr2016;1837;1;4;YES;19Jan2019;Damage;OK;OK
2Jan2016;2545;1;4;NO;---;---;---;---
17Nov2015;342;0;3;YES;20Nov2017;OK;OK;Damage
25Jun2019;390;1;3;NO;---;---;---;---
24Apr2015;1719;0;2;NO;---;---;---;---
20Jan2017;634;0;2;NO;---;---;---;---
21Jul2016;846;0;2;NO;---;---;---;---
25Feb2017;746;0;1;NO;---;---;---;---
28Aug2016;1067;0;3;NO;---;---;---;---
11Mar2016;1488;0;3;YES;3Dec2019;Damage;OK;OK
12Nov2016;3048;1;2;YES;18May2019;OK;Damage;OK
15Jun2017;1206;0;6;NO;---;---;---;---
5Feb2015;2006;0;1;NO;---;---;---;---
23Feb2015;1640;0;3;NO;---;---;---;---
9May2018;188;0;5;NO;---;---;---;---
14Feb2019;641;1;5;NO;---;---;---;---
11Nov2018;428;1;3;NO;---;---;---;---
1Nov2018;1292;1;1;NO;---;---;---;---
4Dec2018;313;0;1;NO;---;---;---;---
3Aug2019;292;1;3;NO;---;---;---;---
24Nov2018;602;1;3;NO;---;---;---;---
6Feb2017;983;0;3;NO;---;---;---;---
24Nov2017;772;0;3;NO;---;---;---;---
27Dec2018;722;1;4;NO;---;---;---;---
24Aug2019;86;0;3;NO;---;---;---;---
26Jul2015;1735;0;2;NO;---;---;---;---
14Dec2015;1770;0;1;NO;---;---;---;---
9Nov2018;388;0;3;NO;---;---;---;---
20Jul2015;1843;0;3;YES;12May2019;Damage;OK;OK
18Feb2018;823;1;3;YES;21Mar2019;OK;OK;Damage
28Feb2018;392;0;6;YES;19Feb2019;OK;OK;Damage
2May2019;222;0;2;NO;---;---;---;---
9May2018;644;0;5;NO;---;---;---;---
27Mar2019;771;1;2;NO;---;---;---;---
20Feb2016;1301;0;1;NO;---;---;---;---
1Sep2015;791;0;3;NO;---;---;---;---
28Jul2017;1788;1;2;NO;---;---;---;---
31May2018;867;0;2;NO;---;---;---;---
18Feb2018;299;0;7;NO;---;---;---;---
11Nov2019;34;0;4;NO;---;---;---;---
29Mar2018;254;0;2;NO;---;---;---;---
18Jun2016;2052;0;5;YES;13Sep2019;Damage;OK;OK
18Jan2019;453;0;4;NO;---;---;---;---
16Nov2018;14;0;4;YES;12Jan2019;OK;OK;Damage
14Feb2019;734;1;4;NO;---;---;---;---
13Oct2017;1016;0;3;NO;---;---;---;---
14Jan2015;1714;1;3;NO;---;---;---;---
29Apr2017;463;0;6;NO;---;---;---;---
16Oct2019;84;0;3;NO;---;---;---;---
28Oct2018;321;0;1;NO;---;---;---;---
19May2018;779;0;3;NO;---;---;---;---
8Mar2019;568;1;5;NO;---;---;---;---
2Jun2016;885;0;3;NO;---;---;---;---
21Jul2016;1075;0;3;YES;2Jun2019;Damage;OK;OK
30Aug2015;1021;0;3;NO;---;---;---;---
24Dec2017;820;0;2;NO;---;---;---;---
1Feb2019;257;0;4;NO;---;---;---;---
13Nov2018;335;0;2;NO;---;---;---;---
21Feb2018;1453;1;4;NO;---;---;---;---
14Jul2015;875;0;3;YES;24Oct2017;Damage;OK;OK
19Apr2019;342;0;5;NO;---;---;---;---
